,id,resposta,ner_tags
979,980," [('PESSOA', 'Antônio Salmo Pereira'), ('ORGANIZACAO', 'CEMIG'), ('LOCAL', 'Rio São Francisco'), ('PESSOA', 'JULIANDERSON')]",['o']
980,981," [('T': LEGISLACAO, 'E': auto de apreensão)]",['o']
981,982," [('Pessoa', 'vítimas'), ('Local', 'zona rural'), ('Organização', 'autores'), ('Tempo', 'interrupção de energia'), ('Tempo', 'por quanto tempo')]",['o']
982,983," [('T': 'LEGISLACAO', 'E': 'interesse individual não pode sobrepor ao interesse coletivo'), ('T': 'TEMPO', 'E': 'encerramento da instrução criminal')]",['o']
983,984," [('T': 'PESSOA', 'E': 'MM. Juiz de Direito'), ('T': 'LEGISLACAO', 'E': 'crimes contra o patrimônio')]",['o']
984,985, Nenhuma entidade foi encontrada.,['o']
985,986, Não há entidades nomeadas neste texto.,['o']
986,987," [('LEGISLACAO', 'RITJMG'), ('LEGISLACAO', 'art. 461')]",['o']
987,988, Não há entidades nomeadas neste texto.,['o']
988,989," [('T': PESSOA, 'E': DESA)]",['o']
989,990," [('PESSOA', 'KÁRIN'), ('PESSOA', 'EMMERICH'), ('PESSOA', 'Relator')]",['o']
990,991," [('PESSOA', 'SILAS RODRIGUES VIEIRA'), ('ORGANIZACAO', 'Relator (a)')]",['o']
991,992," [('T': LEGISLACAO, 'E': SÚMULA)]",['o']
992,993," [('T': 'LEGISLACAO', 'E': 'ARTIGO 155, §4º INCISO IV DO CÓDIGO PENAL'), ('T': 'LEGISLACAO', 'E': 'ART. 312 DO CPP'), ('T': 'PESSOA', 'E': 'PACIENTE IGOR LEONARDO'), ('T': 'PESSOA', 'E': 'PACIENTE WELLINGTON DOUGLAS')]",['o']
993,994,"Resposta: [('T': 'PESSOA', 'E': 'Igor Leonardo'), ('T': 'LEGISLACAO', 'E': 'liberdade provisória sem fiança'), ('T': 'LEGISLACAO', 'E': 'imposição de medidas cautelares')]",['o']
994,995," [('PESSOA', 'Igor Leonardo')]",['o']
995,996," [('PESSOA', 'Wellington Douglas'), ('LEGISLACAO', 'art. 312 do CPP')]",['o']
996,997," [('LEGISLACAO', 'prisão cautelar'), ('TEMPO', 'finalidade'), ('LOCAL', 'ordem pública'), ('ORGANIZACAO', 'sociedade'), ('LEGISLACAO', 'delito em tese')]",['o']
997,998," [('LOCAL', 'av. José Faria da Rocha'), ('LOCAL', 'Eldorado'), ('LOCAL', 'Contagem/MG'), ('TEMPO', '21 de julho de 2015'), ('TEMPO', '22:29 horas'), ('ORGANIZACAO', 'OI')]",['o']
998,999,"Resposta: [('PESSOA', 'Moradora'), ('LOCAL', 'Local'), ('ORGANIZACAO', 'Polícia Militar'), ('LOCAL', 'Beco'), ('LOCAL', 'Casa'), ('PESSOA', 'Referida Moradora'), ('LOCAL', 'Avenida José Faria da Rocha')]",['o']
999,1000," [('T': 'ORGANIZACAO', 'E': 'DEPOL'), ('T': 'LEGISLACAO', 'E': 'Ato Contínuo')]",['o']
1000,1001," [('T': 'TEMPO', 'E': '24h'), ('T': 'LEGISLACAO', 'E': 'prisão em flagrante')]",['o']
1001,1002," [('T': 'PESSOA', 'E': 'Wellington Douglas'), ('T': 'PESSOA', 'E': 'Igor Leonardo'), ('T': 'LOCAL', 'E': 'Juízo')]",['o']
1002,1003," [('LEGISLACAO', 'HABEAS CORPUS'), ('LEGISLACAO', '1.0000.15.058928-1/000'), ('LOCAL', 'CONTAGEM'), ('PESSOA', 'IGOR LEONARDO DE OLIVEIRA MENDES'), ('PESSOA', 'WELLINGTON DOUGLAS SANTOS SOUZA'), ('PESSOA', 'AUTORI')]",['o']
1003,1004," [('T': 'PESSOA', 'E': 'IGOR LEONARDO DE OLIVEIRA MENDES'), ('T': 'PESSOA', 'E': 'WELLINGTON DOUGLAS SANTOS SOUZA'), ('T': 'LOCAL', 'E': 'COMARCA CONTAGEM'), ('T': 'ORGANIZACAO', 'E': '1ª CÂMARA CRIMINAL DO TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS')]",['o']
1004,1005," [('PESSOA', 'WALTER LUIZ DE MELO'), ('ORGANIZACAO', 'RELATOR')]",['o']
1005,1006," [('PESSOA', 'Walter Luiz de Melo'), ('PESSOA', 'Wellington Douglas Santos Souza'), ('PESSOA', 'Igor Leonardo de Oliveira Mendes'), ('LEGISLACAO', 'habeas corpus'), ('TEMPO', '22/07/2015'), ('JURISPRUDENCIA', 'prisão em flagrante delito'), ('JURISPRUDENCIA', 'prisão preventiva'), ('JURISPRUDENCIA', 'liberdade provisória sem fiança'), ('JURISPRUDENCIA', 'medidas cautelares')]",['o']
1006,1007," [('LEGISLACAO', 'art. 155, § 4º, incisos IV do Código Penal')]",['o']
1007,1008," [('T': 'PESSOA', 'E': 'impetrante'),('T': 'TEMPO', 'E': '24h'),('T': 'PESSOA', 'E': 'Juiz de Direito'),('T': 'PESSOA', 'E': 'autoridade coatora')]",['o']
1008,1009," [('T': LEGISLACAO, 'E': habeas corpus), ('T': LEGISLACAO, 'E': alvarás de soltura)]",['o']
1009,1010, Nenhuma entidade detectada.,['o']
1010,1011," [('LEGISLACAO', 'Coatora'), ('TEMPO', '35/64')]",['o']
1011,1012,"Resposta: [('PESSOA', 'Dr. Antônio Aurélio Santos'), ('PESSOA', 'Igor Leonardo de Oliveira Mendes'), ('PESSOA', 'Wellington Douglas Santos Souza'), ('ORGANIZACAO', 'Procuradoria-Geral de Justiça')]",['o']
1012,1013, Nenhuma entidade foi identificada.,['o']
1013,1014,"Resposta: [('T': 'TEMPO', 'E': '22/07/2015'), ('T': 'LEGISLACAO', 'E': 'flagrante delito'), ('T': 'LEGISLACAO', 'E': 'preventiva'), ('T': 'LEGISLACAO', 'E': 'liberdade provisória sem fiança'), ('T': 'LEGISLACAO', 'E': 'medidas cautelares')]",['o']
1014,1015," [('T': LEGISLACAO, 'E': art. 155, § 4º, incisos IV do Código Penal)]",['o']
1015,1016," [('LOCAL', 'av. José Faria da Rocha'), ('TEMPO', '21 de julho de 2015'), ('LOCAL', 'Eldorado'), ('LOCAL', 'Contagem/MG'), ('ORGANIZACAO', 'OI')]",['o']
1016,1017," [('PESSOA', 'moradora'), ('LOCAL', 'local'), ('ORGANIZACAO', 'Polícia Militar'), ('LOCAL', 'beco'), ('LOCAL', 'casa'), ('LOCAL', 'avenida José Faria da Rocha')]",['o']
1017,1018," [('T': PESSOA, 'E': milicianos), ('T': LOCAL, 'E': DEPOL), ('T': OBJETO, 'E': cabo de telefonia), ('T': OBJETO, 'E': faca), ('T': TEMPO, 'E': flagrante delito)].",['o']
1018,1019," [('PESSOA', 'Igor Leonardo'), ('LEGISLACAO', 'liberdade provisória sem fiança'), ('JURISPRUDENCIA', 'medidas cautelares')]",['o']
1019,1020," [('PESSOA', 'Igor Leonardo')]",['o']
1020,1021," [('LEGISLACAO', 'RITJMG'), ('TEMPO', 'cessou')]",['o']
1021,1022, Nenhuma entidade foi identificada.,['o']
1022,1023," [('T': LEGISLACAO, 'E': violência ou coação ilegal), ('T': PESSOA, 'E': relator), ('T': TEMPO, 'E': monocraticamente)]",['o']
1023,1024," [('T': 'Jurisprudência', 'E': 'Superior Tribunal de Justiça'), ('T': 'Legislação', 'E': 'Habeas Corpus'), ('T': 'Organização', 'E': 'STJ'), ('T': 'Tempo', 'E': '6ª Turma')]",['o']
1024,1025," [('Pessoa', 'Wellington Douglas'), ('Legislação', 'Habeas Corpus'), ('Tempo', 'Natureza Penal'), ('Local', 'Liberdade de Locomoção'), ('Organização', 'Ilegalidade ou Abuso de Poder')]",['o']
1025,1026," [('PESSOA', 'impetrante'), ('LEGISLACAO', 'constrangimento ilegal')]",['o']
1026,1027," [('PESSOA', 'Wellington Douglas'), ('LEGISLACAO', 'art. 312 do Código de Processo Penal')]",['o']
1027,1028," [('Jurisprudência', 'Juízo de 1º Grau'), ('Pessoa', 'Wellington Douglas')]",['o']
1028,1029," [('PESSOA', 'paciente'), ('LEGISLACAO', 'crime contra o patrimônio'), ('JURISPRUDENCIA', 'condenação transitada em julgado'), ('JURISPRUDENCIA', 'meliante contumaz'), ('JURISPRUDENCIA', 'condenação que sofrera'), ('JURISPRUDENCIA', 'prisão'), ('JURISPRUDENCIA', 'seqüência delituosa'), ('JURISPRUDENCIA', 'paz social'), ('JURISPRUDENCIA', 'ordem pública')]",['o']
1029,1030,"A saída seria: [('LEGISLACAO', 'ART. 312 DO CPP')].",['o']
1030,1031,Não há entidades nomeadas neste texto.,['o']
1031,1032," [('LEGISLACAO', 'art. 312 do CPP')]",['o']
1032,1033,"Desculpe, mas não posso entender esse texto. Por favor, forneça um texto mais detalhado para que eu possa realizar a tarefa.",['o']
1033,1034," [('LEGISLACAO', 'prisão cautelar'), ('TEMPO', 'finalidade'), ('LOCAL', 'ordem pública'), ('TEMPO', 'fim'), ('LOCAL', 'ordem na sociedade')]",['o']
1034,1035,Não há nenhuma entidade identificável nesse texto.,['o']
1035,1036," [('Legislação', 'H.C nº 1.0000.12.047985-2/000')]",['o']
1036,1037," [('T': 'PESSOA', 'E': 'Walter Luiz')]",['o']
1037,1038," [('TEMPO', '04/05/2012')]",['o']
1038,1039," [('T': LEGISLACAO, 'E': FURTOS), ('T': LEGISLACAO, 'E': ROUBOS)]",['o']
1039,1040, Nenhuma,['o']
1040,1041," [('T': 'ORGANIZACAO', 'E': 'Poder Judiciário')]",['o']
1041,1042," [('T': LOCAL, 'E': 'meio social'), ('T': JURISPRUDENCIA, 'E': 'jurisdiciona')]",['o']
1042,1043," [('T': 'JURISPRUDENCIA', 'E': 'fundamento prisional'), ('T': 'LOCAL', 'E': 'distrito da culpa'), ('T': 'TEMPO', 'E': 'percepção privilegiada'), ('T': 'TEMPO', 'E': 'repercussão do delito'), ('T': 'TEMPO', 'E': 'seio da comunidade'), ('T': 'TEMPO', 'E': 'mais facilidade'), ('T': 'TEMPO', 'E': 'aquilatar a necessidade da prisão')]",['o']
1043,1044," [('T': LEGISLACAO, 'E': FURTOS)]",['o']
1044,1045, Não há entidades nomeadas.,['o']
1045,1046," [('PESSOA', 'população'), ('LOCAL', 'caos'), ('TEMPO', 'iminente')]",['o']
1046,1047, Nenhuma entidade foi encontrada.,['o']
1047,1048," [('T': 'LEGISLACAO', 'E': 'RECURSO DE HABEAS CORPUS 65.501-SP'), ('T': 'ORGANIZACAO', 'E': 'SEGUNDA TURMA DO SUPREMO TRIBUNAL FEDERAL'), ('T': 'PESSOA', 'E': 'MINISTRO ALDIR PASSARINHO'), ('T': 'ORGANIZACAO', 'E': 'Poder Judiciário')]",['o']
1048,1049,"A saída seria: [('T': PESSOA, 'E': Juiz), ('T': TEMPO, 'E': tempo), ('T': LEGISLACAO, 'E': decisões), ('T': TEMPO, 'E': momento), ('T': TEMPO, 'E': onda), ('T': TEMPO, 'E': violência), ('T': TEMPO, 'E': população), ('T': TEMPO, 'E': famílias)].",['o']
1049,1050," [('T': PESSOA, 'E': Justo), ('T': LOCAL, 'E': Tribunal), ('T': LEGISLACAO, 'E': pressupostos legais), ('T': JURISPRUDENCIA, 'E': prisão preventiva)]",['o']
1050,1051," [('PESSOA', 'Relator')]",['o']
1051,1052," [('LEGISLACAO', 'STF'), ('JURISPRUDENCIA', 'Revista Trimestral de Jurisprudência'), ('TEMPO', '123'), ('LOCAL', '548/549')]",['o']
1052,1053," [('LEGISLACAO', 'instrução criminal'),('LOCAL', 'cárcere'),('ORGANIZACAO', 'Poder Judiciário')]",['o']
1053,1054," [('T': 'ORGANIZACAO', 'E': 'sociedade')]",['o']
1054,1055," [('LEGISLACAO', 'art. 317 e seguintes do CPP'), ('LEGISLACAO', 'CPP')]",['o']
1055,1056," [('Legislação', 'art. 312 do CPP')]",['o']
1056,1057," [('TEMPO', '24h'), ('LEGISLACAO', 'prisão em flagrante'), ('JURISPRUDENCIA', 'mera irregularidade')]",['o']
1057,1058," [('Pessoa', 'Wellington Douglas'), ('Pessoa', 'Igor Leonardo'), ('Organização', 'Juízo')]",['o']
1058,1059," [('T': PESSOA, 'E': Igor Leonardo de Oliveira Mendes), ('T': PESSOA, 'E': Wellington Douglas Santos Souza)]",['o']
1059,1060," [('LEGISLACAO', 'RITJMG'), ('LEGISLACAO', 'art. 461')]",['o']
1060,1061, Não há entidades nomeadas neste texto.,['o']
1061,1062," [('T': PESSOA, 'E': DESA)]",['o']
1062,1063," [('PESSOA', 'KÁRIN'), ('PESSOA', 'EMMERICH'), ('ORGANIZACAO', 'Relator')]",['o']
1063,1064," [('PESSOA', 'DES'), ('PESSOA', 'ALBERTO DEODATO NETO'), ('TEMPO', 'acordo'), ('PESSOA', 'Relator')]",['o']
1064,1065," [('LEGISLACAO', 'SÚMULA'), ('PESSOA', 'IGOR LEONARDO DE OLIVEIRA MENDES'), ('PESSOA', 'WELLINGTON DOUGLAS SANTOS SOUZA')]",['o']
1065,1066, Não há entidades nomeadas no texto de entrada.,['o']
1066,1067," [('LEGISLACAO', 'LEI 13.015/2014')]",['o']
1067,1068," [('T': PESSOA, 'E': 'PARCELA'), ('T': LOCAL, 'E': 'SEXTA PARTE')]",['o']
1068,1069, Nenhuma entidade foi reconhecida.,['o']
1069,1070," [('LEGISLACAO', 'LEI')]",['o']
1070,1071,"Resposta: [('LEGISLACAO', 'artigo 37, caput'), ('ORGANIZACAO', 'Constituição Federal')]",['o']
1071,1072, Nenhuma entidade reconhecida.,['o']
1072,1073,Não há entidades nomeadas neste texto.,['o']
1073,1074," [('LEGISLACAO', 'LEI 13.015/2014')]",['o']
1074,1075,"Não é possível realizar a tarefa de reconhecimento de entidade nomeada com esta entrada. Para isso, você precisa de um texto com palavras ou frases que possam ser identificadas como entidades nomeadas.",['o']
1075,1076," [('T': PESSOA, 'E': PARCELA), ('T': LOCAL, 'E': DENOMINADA), ('T': TEMPO, 'E': SEXTA PARTE)]",['o']
1076,1077," [('PESSOA', 'CELETISTAS')]",['o']
1077,1078," [('T': 'LEGISLACAO', 'E': 'ARTIGO 129 DA CONSTITUIÇÃO DO ESTADO DE SÃO PAULO')]",['o']
1078,1079," [('T': 'LEGISLACAO', 'E': 'Constituição do Estado de São Paulo'), ('T': 'LEGISLACAO', 'E': 'artigo 129 da Constituição do Estado de São Paulo'), ('T': 'LEGISLACAO', 'E': 'CLT')]",['o']
1079,1080, Nenhuma entidade identificada.,['o']
1080,1081,"Não é possível realizar o reconhecimento de entidades nomeadas a partir deste texto, pois não há palavras ou frases que possam ser classificadas como entidades nomeadas.",['o']
1081,1082," [('T': 'LOCAL', 'E': 'PARCELA'), ('T': 'LOCAL', 'E': 'SEXTA PARTE')]",['o']
1082,1083, Não há entidades reconhecidas.,['o']
1083,1084," [('T': 'LEGISLACAO', 'E': 'LEI')]",['o']
1084,1085," [('T': LEGISLACAO, 'E': Constituição do Estado de São Paulo), ('T': LEGISLACAO, 'E': artigo 129), ('T': TEMPO, 'E': sexta-parte)]",['o']
1085,1086," [('T': 'LEGISLACAO', 'E': 'comando legislativo estadual'), ('T': 'ORGANIZACAO', 'E': 'Tribunal Regional'), ('T': 'TEMPO', 'E': 'sexta-parte'), ('T': 'TEMPO', 'E': 'gratificação executiva'), ('T': 'TEMPO', 'E': 'extra')]",['o']
1086,1087," [('LEGISLACAO', 'leis instituidoras'), ('JURISPRUDENCIA', 'entendimento desta Corte Superior'), ('LEGISLACAO', 'determinação legal'), ('LEGISLACAO', 'artigo 37, caput, da Constituição Federal')]",['o']
1087,1088," [('LEGISLACAO', 'Recurso de revista')]",['o']
1088,1089," [('T': 'ORGANIZACAO', 'E': 'FAZENDA PÚBLICA DO ESTADO DE SÃO PAULO'), ('T': 'PESSOA', 'E': 'HUMBERTO SORES DE PINHO')]",['o']
1089,1090," [('T': PESSOA, 'E': Reclamada)]",['o']
1090,1091, Não há entidades nomeadas neste texto.,['o']
1091,1092, Nenhuma,['o']
1092,1093, Nenhuma entidade identificada.,['o']
1093,1094," [('TEMPO', '190/192')]",['o']
1094,1095," [('T': 'ORGANIZACAO', 'E': 'Ministério Público do Trabalho'), ('T': 'LEGISLACAO', 'E': 'parecer'), ('T': 'LEGISLACAO', 'E': 'agravo de instrumento')]",['o']
1095,1096, Não há entidade nomeada neste texto.,['o']
1096,1097," [('LEGISLACAO', 'Lei 13.015/2014')]",['o']
1097,1098, Não há entidades nomeadas neste texto.,['o']
1098,1099," [('LEGISLACAO', 'AGRAVO DE INSTRUMENTO'), ('LEGISLACAO', 'PRESSUPOSTOS LEGAIS')]",['o']
1099,1100," [('T': 'LEGISLACAO', 'E': 'MÉRITO'), ('T': 'LEGISLACAO', 'E': '2.1'), ('T': 'LEGISLACAO', 'E': 'PARCELA'), ('T': 'LEGISLACAO', 'E': 'SEXTA PARTE')]",['o']
1100,1101, Não há entidades reconhecíveis nesse texto.,['o']
1101,1102," [('LEGISLACAO', 'LEI')]",['o']
1102,1103," [('T': LEGISLACAO, 'E': DIREITO ADMINISTRATIVO), ('T': ORGANIZACAO, 'E': Servidor Público Civil), ('T': ORGANIZACAO, 'E': Sistema Remuneratório), ('T': ORGANIZACAO, 'E': Benefícios), ('T': ORGANIZACAO, 'E': Adicional de Sexta-Parte)]",['o']
1103,1104," [('LEGISLACAO', 'art')]",['o']
1104,1105," [('Legislação', 'ADCT'), ('Legislação', 'CF'), ('Legislação', '2º'), ('Legislação', '18'), ('Legislação', '25'), ('Legislação', '28'), ('Legislação', '37'), ('Legislação', ""'caput'""), ('Legislação', 'I'), ('Legislação', 'XIV'), ('Legislação', '61'), ('Legislação', '100'), ('Legislação', '169'), ('Legislação', '§1º'), ('Legislação', 'I'), ('Legislação', 'II')]",['o']
1105,1106," [('LEGISLACAO', 'Lei 10.261/68'), ('TEMPO', '1967'), ('LEGISLACAO', 'LC 180/78')]",['o']
1106,1107," [('T': JURISPRUDENCIA, 'E': divergência jurisprudencial)]",['o']
1107,1108," [('T': LOCAL, 'E': Estado de São Paulo), ('T': LEGISLACAO, 'E': Constituição do Estado de São Paulo), ('T': JURISPRUDENCIA, 'E': ``sexta-parte''), ('T': ORGANIZACAO, 'E': servidores estaduais estatutários)]",['o']
1108,1109, Nenhuma entidade predefinida foi encontrada.,['o']
1109,1110," [('T': LEGISLACAO, 'E': Acórdão), ('T': ORGANIZACAO, 'E': reclamada), ('T': TEMPO, 'E': sexta-parte), ('T': TEMPO, 'E': decisão de piso), ('T': TEMPO, 'E': salário base), ('T': TEMPO, 'E': gratificações), ('T': TEMPO, 'E': adicional de insalubridade)]",['o']
1110,1111," [('LEGISLACAO', 'Lei Complementar Estadual nº 788/94'), ('TEMPO', 'Gratificação Extra')]",['o']
1111,1112," [('T': 'LEGISLACAO', 'E': 'Gratificação Fixa'), ('T': 'LEGISLACAO', 'E': 'Gratificação Executiva'), ('T': 'LEGISLACAO', 'E': 'Gratificação Assistência e Suporte'), ('T': 'LEGISLACAO', 'E': 'Gratificação Geral')]",['o']
1112,1113," [('PESSOA', 'reclamante'), ('LEGISLACAO', 'Gratificação Extra'), ('LEGISLACAO', 'Gratificação Fixa'), ('LEGISLACAO', 'Gratificação Assistência e Suporte')]",['o']
1113,1114," [('T': 'LEGISLACAO', 'E': 'CLT'), ('T': 'LEGISLACAO', 'E': 'Artigo 457'), ('T': 'LEGISLACAO', 'E': '§ 1º do artigo 457 da CLT')]",['o']
1114,1115," [('T': 'LEGISLACAO', 'E': '§ 1º'), ('T': 'ORGANIZACAO', 'E': 'empregador')]",['o']
1115,1116, Não há entidades nomeadas nesse texto.,['o']
1116,1117," [('LEGISLACAO', 'artigo 129 da Constituição Paulista'), ('TEMPO', 'vinte anos de efetivo exercício'), ('TEMPO', 'sexta-parte dos vencimentos integrais')]",['o']
1117,1118," [('LEGISLACAO', 'C.Tribunal Superior do Trabalho'), ('JURISPRUDENCIA', 'precedente'), ('ORGANIZACAO', 'SERVIDORES PÚBLICOS CELETISTAS')]",['o']
1118,1119," [('T': PESSOA, 'E': 'PARCELA'), ('T': LOCAL, 'E': 'SEXTA PARTE'), ('T': LEGISLACAO, 'E': 'CONSTITUIÇÃO DO ESTADO DE SÃO PAULO')]",['o']
1119,1120, Nenhuma entidade foi identificada.,['o']
1120,1121," [('LEGISLACAO', 'Constituição do Estado de São Paulo'), ('JURISPRUDENCIA', 'jurisprudência desta Corte')]",['o']
1121,1122," [('T': 'LEGISLACAO', 'E': 'CLT'), ('T': 'JURISPRUDENCIA', 'E': 'Súmula 333/TST')]",['o']
1122,1123, Não há entidades nomeadas nesse texto.,['o']
1123,1124," [('T': 'LEGISLACAO', 'E': 'TST-RR 232900-28.2003.5.02.0079'), ('T': 'ORGANIZACAO', 'E': '3ª Turma'), ('T': 'TEMPO', 'E': 'DEJT 12.3.2010')]",['o']
1124,1125," [('T': 'JURISPRUDENCIA', 'E': 'Corte Superior'), ('T': 'LEGISLACAO', 'E': 'Súmula nº 333 do Tribunal Superior do Trabalho'), ('T': 'LEGISLACAO', 'E': '§ 4º do artigo 896 da CLT')]",['o']
1125,1126," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'art. 896'), ('JURISPRUDENCIA', 'OJ SDI-I n° 336'), ('ORGANIZACAO', 'C. Tribunal Superior do Trabalho')]",['o']
1126,1127," [('LEGISLACAO', 'Constituição Estadual'), ('TEMPO', 'tempo de serviço'), ('TEMPO', 'sexta parte')]",['o']
1127,1128," [('Legislação', 'E-ED-RR-795910-22.2001.5.02.5555'), ('Tempo', '18/06/2009'), ('Pessoa', 'Luiz Philippe Vieira de Mello Filho'), ('Legislação', 'E-ED-RR-230600-68.2004.5.02.0076'), ('Tempo', '29/06/2010'), ('Pessoa', 'Aloysio Corrêa da Veiga'), ('Legislação', 'RR-291100-37.2005.5.02.0021'), ('Tempo', '14/04/2010'), ('Pessoa', 'Antônio José de Barros Levenhagen'), ('Legislação', 'ED-RR-270200-07.2003.5.02.0020'), ('Tempo', '06/10/2010'), ('Pessoa', 'Aloysio Corrêa da Veiga')]",['o']
1128,1129," [('ORGANIZACAO', 'Tribunal Superior do Trabalho'), ('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'Súmula nº 333 do TST')]",['o']
1129,1130,Resposta: Não há entidades nomeadas reconhecíveis nesse texto.,['o']
1130,1131," [('T': 'LEGISLACAO', 'E': 'leis'), ('T': 'TEMPO', 'E': 'sexta parte')]",['o']
1131,1132," [('T': LEGISLACAO, 'E': artigos 37, caput, XIV e XVII da Constituição Federal)]",['o']
1132,1133, Não há entidades nomeadas nesse texto.,['o']
1133,1134," [('LEGISLACAO', 'lei'), ('JURISPRUDENCIA', 'Tribunal Regional')]",['o']
1134,1135," [('LEGISLACAO', 'leis'), ('LEGISLACAO', 'sua integração'), ('LEGISLACAO', 'determinação legal')]",['o']
1135,1136," [('LEGISLACAO', 'artigo 37, caput da Constituição Federal')]",['o']
1136,1137," [('T': 'LEGISLACAO', 'E': 'agravo de instrumento'), ('T': 'LEGISLACAO', 'E': 'recurso de revista')]",['o']
1137,1138, Não há entidades nomeadas no texto de entrada.,['o']
1138,1139," [('LEGISLACAO', 'CLT'), ('ORGANIZACAO', 'TST'), ('LEGISLACAO', 'Resolução Administrativa 928/2003'), ('LEGISLACAO', 'RITST')]",['o']
1139,1140, Nenhuma entidade foi reconhecida.,['o']
1140,1141," [('LEGISLACAO', 'RECURSO DE REVISTA')]",['o']
1141,1142," [('T': PESSOA, 'E': 'SEXTA PARTE')]",['o']
1142,1143," [('T': PESSOA, 'E': CELETISTAS)]",['o']
1143,1144," [('T': 'LEGISLACAO', 'E': 'ARTIGO 129 DA CONSTITUIÇÃO DO ESTADO DE SÃO PAULO')]",['o']
1144,1145," [('T': 'PESSOA', 'E': 'Tribunal Regional'), ('T': 'LOCAL', 'E': 'SEXTA PARTE'), ('T': 'PESSOA', 'E': 'servidor público estatutário'), ('T': 'PESSOA', 'E': 'servidor com contrato'), ('T': 'LEGISLACAO', 'E': 'CLT')]",['o']
1145,1146," [('T': PESSOA, 'E': pessoa), ('T': LEGISLACAO, 'E': Lei Complementar 180/78)]",['o']
1146,1147," [('PESSOA', 'funcionário público'), ('PESSOA', 'celetista')]",['o']
1147,1148," [('LEGISLACAO', 'Constituição do Estado de São Paulo'), ('TEMPO', 'quinquênio'), ('TEMPO', 'vinte anos'), ('LEGISLACAO', 'artigo 115, XVI, desta Constituição')]",['o']
1148,1149," [('T': PESSOA, 'E': servidores estatutários), ('T': PESSOA, 'E': celetistas), ('T': LEGISLACAO, 'E': dispositivo), ('T': TEMPO, 'E': concessão), ('T': TEMPO, 'E': restrição), ('T': LEGISLACAO, 'E': parcelas), ('T': LEGISLACAO, 'E': regula)]",['o']
1149,1150," [('LEGISLACAO', 'legislador'), ('LEGISLACAO', 'intérprete')]",['o']
1150,1151," [('T': PESSOA, 'E': 'servidor público'), ('T': PESSOA, 'E': 'celetistas'), ('T': PESSOA, 'E': 'estatutários')]",['o']
1151,1152," [('LEGISLACAO', 'Constituição'), ('ORGANIZACAO', 'TST')]",['o']
1152,1153, Não há entidades reconhecíveis no texto de entrada.,['o']
1153,1154," [('T': 'PESSOA', 'E': 'servidor público'), ('T': 'ORGANIZACAO', 'E': 'administração direta'), ('T': 'ORGANIZACAO', 'E': 'autarquias'), ('T': 'ORGANIZACAO', 'E': 'fundações públicas')]",['o']
1154,1155,"Resposta: [('T': LEGISLACAO, 'E': Constituição do Estado de São Paulo), ('T': LEGISLACAO, 'E': artigo 129 da Constituição do Estado de São Paulo), ('T': PESSOA, 'E': servidores públicos estaduais), ('T': PESSOA, 'E': servidores públicos celetistas)].",['o']
1155,1156, Nenhuma,['o']
1156,1157," [('T': LEGISLACAO, 'E': Acórdão), ('T': TEMPO, 'E': 03/10/03), ('T': PESSOA, 'E': Ministro Lelio Bentes Corrrêa)]",['o']
1157,1158," [('ORGANIZACAO', 'TRT'), ('LEGISLACAO', 'Súmula 4')]",['o']
1158,1159," [('PESSOA', 'Servidor'), ('LOCAL', 'Estadual'), ('LEGISLACAO', 'Sexta-parte'), ('TEMPO', 'Vencimentos'), ('ORGANIZACAO', 'Benefício'), ('PESSOA', 'Servidores'), ('PESSOA', 'Estatutários')]",['o']
1159,1160," [('LEGISLACAO', 'Constituição do Estado de São Paulo'), ('PESSOA', 'Servidor Público Estadual')]",['o']
1160,1161," [('LOCAL', 'Corte Trabalhista'), ('LEGISLACAO', 'PARCELA DENOMINADA'), ('LEGISLACAO', ""'SEXTA PARTE'"")]",['o']
1161,1162," [('T': 'LEGISLACAO', 'E': 'ARTIGO 129 DA CONSTITUIÇÃO DO ESTADO DE SÃO PAULO')]",['o']
1162,1163," [('T': PESSOA, 'E': SERVIDORES PÚBLICOS CELETISTAS)]",['o']
1163,1164," [('T': 'LEGISLACAO', 'E': 'ORIENTAÇÃO JURISPRUDENCIAL TRANSITÓRIA N.º 75 DA SBDI-I')]",['o']
1164,1165," [('Legislação', 'Orientação Jurisprudencial Transitória n.º 75'), ('Legislação', 'Constituição do Estado de São Paulo'), ('Legislação', 'art. 129 da Constituição do Estado de São Paulo'), ('Legislação', 'art. 124 da Constituição Estadual'), ('Legislação', 'art. 173, § 1º, II, da Constituição Federal')]",['o']
1165,1166," [('LEGISLACAO', 'referido precedente'), ('ORGANIZACAO', 'Administração Pública estadual direta'), ('ORGANIZACAO', 'fundacional'), ('ORGANIZACAO', 'autárquica')]",['o']
1166,1167," [('T': LEGISLACAO, 'E': Agravo de Instrumento)]",['o']
1167,1168," [('TEMPO', '26/08/2011'), ('LEGISLACAO', 'TST-AIRR-748-07.2010.5.02.0000'), ('PESSOA', 'Lélio Bentes Corrêa'), ('ORGANIZACAO', '1ª Turma')]",['o']
1168,1169," [('T': LEGISLACAO, 'E': RECURSO DE REVISTA), ('T': ORGANIZACAO, 'E': RECLAMADA)]",['o']
